SEGMENTO_ID,MUEBLE_ID,PLANOGRUPO,PLAN_EJECUCION,CONJUNTO_ID,TAMAÃ‘O_POST,DIRECCION_LEGO_ID,ITEM,ITEM_DESC,CHAROLA,UBICACION_BANDEJA,NUM_FRENTES,ALTO,ANCHO,Width,Height,X,Y,DISEÑO_REFERENCIA,SEPARADOR,SQUEEZE,stage_id,execution_date,Type,Desc1,unidades_x_frente,PROFUNDO,categoria_producto,LEGO_ID,Camas
CLA,CF,Refrescos,opt_x_lego,10MON,4,ID,7501055305421,Refresco CocaCola 25 lt botella No Retornable light,19,4,1,36.7,11.5,55,2.5,165,0,10MON_BCO_Refrescos-CF_(4)ID,0,1,20250505221244100,20250505,,,1,11.5,,,1
CLA,CF,Refrescos,opt_x_lego,RYX,3.5,DI,7501055305421,Refresco CocaCola 25 lt botella No Retornable light,1,4,1,36.7,11.5,55,2.5,0,0,RYX_BCO_Refrescos-CF_(3.5)DI,0,1,20250505221244100,20250505,,,1,11.5,,,1
CLA,CF,Refrescos,opt_x_lego,RYX,3.5,ID,7501055305421,Refresco CocaCola 25 lt botella No Retornable light,15,2,1,36.7,11.5,55,2.5,165,0,RYX_BCO_Refrescos-CF_(3.5)ID,0,1,20250505221244100,20250505,,,1,11.5,,,1
HRN,CF,Refrescos,opt_x_lego,10MON,3.5,DI,7501055305421,Refresco CocaCola 25 lt botella No Retornable light,1,5,1,36.7,11.5,55,2.5,0,0,10MON_BCO_Refrescos-CF_(3.5)DI,0,1,20250505221244100,20250505,,,1,11.5,,,1
HRN,CF,Refrescos,opt_x_lego,10MON,4.5,DI,7501055305421,Refresco CocaCola 25 lt botella No Retornable light,7,3,1,36.7,11.5,55,2.5,55,0,10MON_BCO_Refrescos-CF_(4.5)DI,0,1,20250505221244100,20250505,,,1,11.5,,,1
HRN,CF,Refrescos,opt_x_lego,10MON,5,DI,7501055305421,Refresco CocaCola 25 lt botella No Retornable light,7,3,1,36.7,11.5,55,2.5,55,0,10MON_BCO_Refrescos-CF_(5)DI,0,1,20250505221244100,20250505,,,1,11.5,,,1
HRN,CF,Refrescos,opt_x_lego,RYX,4.5,DI,7501055305421,Refresco CocaCola 25 lt botella No Retornable light,7,3,1,36.7,11.5,55,2.5,55,0,RYX_CLA_Refrescos-CF_(4.5)DI,0,1,20250505221244100,20250505,,,1,11.5,,,1
HRN,CF,Refrescos,opt_x_lego,RYX,4.5,ID,7501055305421,Refresco CocaCola 25 lt botella No Retornable light,15,5,1,36.7,11.5,55,2.5,165,0,RYX_CLA_Refrescos-CF_(4.5)ID,0,1,20250505221244100,20250505,,,1,11.5,,,1
HRN,CF,Refrescos,opt_x_lego,10MON,3,ID,7501055305421,Refresco CocaCola 25 lt botella No Retornable light,13,3,1,36.7,11.5,55,2.5,110,0,10MON_BCO_Refrescos-CF_(3)ID,0,1,20250505221244100,20250505,,,1,11.5,,,1
HRN,CF,Refrescos,opt_x_lego,10MON,3.5,ID,7501055305421,Refresco CocaCola 25 lt botella No Retornable light,15,3,1,36.7,11.5,55,2.5,165,0,10MON_BCO_Refrescos-CF_(3.5)ID,0,1,20250505221244100,20250505,,,1,11.5,,,1
HRN,CF,Refrescos,opt_x_lego,RYX,4,DI,7501055305421,Refresco CocaCola 25 lt botella No Retornable light,1,5,1,36.7,11.5,55,2.5,0,0,RYX_BCO_Refrescos-CF_(4)DI,0,1,20250505221244100,20250505,,,1,11.5,,,1
HRN,CF,Refrescos,opt_x_lego,RYX,5,DI,7501055305421,Refresco CocaCola 25 lt botella No Retornable light,7,3,1,36.7,11.5,55,2.5,55,0,RYX_CLA_Refrescos-CF_(5)DI,0,1,20250505221244100,20250505,,,1,11.5,,,1
HRN,CF,Refrescos,opt_x_lego,10MON,4,ID,7501055305421,Refresco CocaCola 25 lt botella No Retornable light,19,4,1,36.7,11.5,55,2.5,165,0,10MON_BCO_Refrescos-CF_(4)ID,0,1,20250505221244100,20250505,,,1,11.5,,,1
HRN,CF,Refrescos,opt_x_lego,RYX,4,ID,7501055305421,Refresco CocaCola 25 lt botella No Retornable light,19,3,1,36.7,11.5,55,2.5,165,0,RYX_BCO_Refrescos-CF_(4)ID,0,1,20250505221244100,20250505,,,1,11.5,,,1
HRN,CF,Refrescos,opt_x_lego,10MON,4,DI,7501055305421,Refresco CocaCola 25 lt botella No Retornable light,1,5,1,36.7,11.5,55,2.5,0,0,10MON_BCO_Refrescos-CF_(4)DI,0,1,20250505221244100,20250505,,,1,11.5,,,1
HRN,CF,Refrescos,opt_x_lego,RYX,3.5,DI,7501055305421,Refresco CocaCola 25 lt botella No Retornable light,7,2,1,36.7,11.5,55,2.5,55,0,RYX_BCO_Refrescos-CF_(3.5)DI,0,1,20250505221244100,20250505,,,1,11.5,,,1
HRN,CF,Refrescos,opt_x_lego,10MON,4.5,ID,7501055305421,Refresco CocaCola 25 lt botella No Retornable light,15,5,1,36.7,11.5,55,2.5,165,0,10MON_BCO_Refrescos-CF_(4.5)ID,0,1,20250505221244100,20250505,,,1,11.5,,,1
HRN,CF,Refrescos,opt_x_lego,RYX,3,DI,7501055305421,Refresco CocaCola 25 lt botella No Retornable light,1,5,1,36.7,11.5,55,2.5,0,0,RYX_HRN_Refrescos-CF_(3)DI,0,1,20250505221244100,20250505,,,1,11.5,,,1
HRN,CF,Refrescos,opt_x_lego,RYX,3.5,ID,7501055305421,Refresco CocaCola 25 lt botella No Retornable light,9,5,1,36.7,11.5,55,2.5,110,0,RYX_BCO_Refrescos-CF_(3.5)ID,0,1,20250505221244100,20250505,,,1,11.5,,,1
HRN,CF,Refrescos,opt_x_lego,10MON,3,DI,7501055305421,Refresco CocaCola 25 lt botella No Retornable light,1,5,1,36.7,11.5,55,2.5,0,0,10MON_BCO_Refrescos-CF_(3)DI,0,1,20250505221244100,20250505,,,1,11.5,,,1
HRN,CF,Refrescos,opt_x_lego,RYX,5,ID,7501055305421,Refresco CocaCola 25 lt botella No Retornable light,19,5,1,36.7,11.5,55,2.5,165,0,RYX_CLA_Refrescos-CF_(5)ID,0,1,20250505221244100,20250505,,,1,11.5,,,1
HRN,CF,Refrescos,opt_x_lego,10MON,5,ID,7501055305421,Refresco CocaCola 25 lt botella No Retornable light,19,5,1,36.7,11.5,55,2.5,165,0,10MON_BCO_Refrescos-CF_(5)ID,0,1,20250505221244100,20250505,,,1,11.5,,,1
BCO,CF,Refrescos,opt_x_lego,RYX,3.5,ID,7501055305629,Sprite Lima limon 600ml NR,11,1,1,24.5,7.1,55,2.5,110,84,RYX_BCO_Refrescos-CF_(3.5)ID,0,1,20250505221244100,20250505,,,1,7.1,,,1
BCO,CF,Refrescos,opt_x_lego,RYX,4,ID,7501055305629,Sprite Lima limon 600ml NR,9,4,1,24.5,7.1,55,2.5,55,84,RYX_BCO_Refrescos-CF_(4)ID,0,1,20250505221244100,20250505,,,1,7.1,,,1
BCO,CF,Refrescos,opt_x_lego,10MON,3.5,ID,7501055305629,Sprite Lima limon 600ml NR,11,1,1,24.5,7.1,55,2.5,110,84,10MON_BCO_Refrescos-CF_(3.5)ID,0,1,20250505221244100,20250505,,,1,7.1,,,1
BCO,CF,Refrescos,opt_x_lego,RYX,4,DI,7501055305629,Sprite Lima limon 600ml NR,16,1,1,24.5,7.1,55,2.5,110,115.5,RYX_BCO_Refrescos-CF_(4)DI,0,1,20250505221244100,20250505,,,1,7.1,,,1
BCO,CF,Refrescos,opt_x_lego,10MON,5,DI,7501055305629,Sprite Lima limon 600ml NR,15,3,1,24.5,7.1,55,2.5,110,84,10MON_BCO_Refrescos-CF_(5)DI,0,1,20250505221244100,20250505,,,1,7.1,,,1
BCO,CF,Refrescos,opt_x_lego,10MON,4,ID,7501055305629,Sprite Lima limon 600ml NR,10,3,1,24.5,7.1,55,2.5,55,115.5,10MON_BCO_Refrescos-CF_(4)ID,0,1,20250505221244100,20250505,,,1,7.1,,,1
BCO,CF,Refrescos,opt_x_lego,10MON,3,DI,7501055305629,Sprite Lima limon 600ml NR,9,4,1,24.5,7.1,55,2.5,55,84,10MON_BCO_Refrescos-CF_(3)DI,0,1,20250505221244100,20250505,,,1,7.1,,,1
BCO,CF,Refrescos,opt_x_lego,10MON,3,ID,7501055305629,Sprite Lima limon 600ml NR,9,1,1,24.5,7.1,55,2.5,55,84,10MON_BCO_Refrescos-CF_(3)ID,0,1,20250505221244100,20250505,,,1,7.1,,,1
BCO,CF,Refrescos,opt_x_lego,10MON,5,ID,7501055305629,Sprite Lima limon 600ml NR,15,1,1,24.5,7.1,55,2.5,110,84,10MON_BCO_Refrescos-CF_(5)ID,0,1,20250505221244100,20250505,,,1,7.1,,,1
BCO,CF,Refrescos,opt_x_lego,10MON,4,DI,7501055305629,Sprite Lima limon 600ml NR,16,1,1,24.5,7.1,55,2.5,110,115.5,10MON_BCO_Refrescos-CF_(4)DI,0,1,20250505221244100,20250505,,,1,7.1,,,1
CLA,CF,Refrescos,opt_x_lego,10MON,3.5,DI,7501055305629,Sprite Lima limon 600ml NR,10,5,1,24.5,7.1,55,2.5,55,115.5,10MON_BCO_Refrescos-CF_(3.5)DI,0,1,20250505221244100,20250505,,,1,7.1,,,1
CLA,CF,Refrescos,opt_x_lego,10MON,4.5,DI,7501055305629,Sprite Lima limon 600ml NR,15,1,1,24.5,7.1,55,2.5,110,84,10MON_BCO_Refrescos-CF_(4.5)DI,0,1,20250505221244100,20250505,,,1,7.1,,,1
CLA,CF,Refrescos,opt_x_lego,10MON,5,ID,7501055305629,Sprite Lima limon 600ml NR,15,1,1,24.5,7.1,55,2.5,110,84,10MON_BCO_Refrescos-CF_(5)ID,0,1,20250505221244100,20250505,,,1,7.1,,,1
CLA,CF,Refrescos,opt_x_lego,10MON,4,DI,7501055305629,Sprite Lima limon 600ml NR,16,1,1,24.5,7.1,55,2.5,110,115.5,10MON_BCO_Refrescos-CF_(4)DI,0,1,20250505221244100,20250505,,,1,7.1,,,1
CLA,CF,Refrescos,opt_x_lego,10MON,4,ID,7501055305629,Sprite Lima limon 600ml NR,10,3,1,24.5,7.1,55,2.5,55,115.5,10MON_BCO_Refrescos-CF_(4)ID,0,1,20250505221244100,20250505,,,1,7.1,,,1
CLA,CF,Refrescos,opt_x_lego,RYX,3.5,DI,7501055305629,Sprite Lima limon 600ml NR,10,5,1,24.5,7.1,55,2.5,55,115.5,RYX_BCO_Refrescos-CF_(3.5)DI,0,1,20250505221244100,20250505,,,1,7.1,,,1
CLA,CF,Refrescos,opt_x_lego,RYX,4,DI,7501055305629,Sprite Lima limon 600ml NR,16,1,1,24.5,7.1,55,2.5,110,115.5,RYX_BCO_Refrescos-CF_(4)DI,0,1,20250505221244100,20250505,,,1,7.1,,,1
CLA,CF,Refrescos,opt_x_lego,RYX,4.5,DI,7501055305629,Sprite Lima limon 600ml NR,15,1,1,24.5,7.1,55,2.5,110,84,RYX_CLA_Refrescos-CF_(4.5)DI,0,1,20250505221244100,20250505,,,1,7.1,,,1
CLA,CF,Refrescos,opt_x_lego,RYX,4,ID,7501055305629,Sprite Lima limon 600ml NR,9,4,1,24.5,7.1,55,2.5,55,84,RYX_BCO_Refrescos-CF_(4)ID,0,1,20250505221244100,20250505,,,1,7.1,,,1
CLA,CF,Refrescos,opt_x_lego,10MON,3,DI,7501055305629,Sprite Lima limon 600ml NR,15,1,1,24.5,7.1,55,2.5,110,84,10MON_BCO_Refrescos-CF_(3)DI,0,1,20250505221244100,20250505,,,1,7.1,,,1
CLA,CF,Refrescos,opt_x_lego,10MON,3,ID,7501055305629,Sprite Lima limon 600ml NR,3,6,1,24.5,7.1,55,2.5,0,84,10MON_BCO_Refrescos-CF_(3)ID,0,1,20250505221244100,20250505,,,1,7.1,,,1
CLA,CF,Refrescos,opt_x_lego,RYX,3.5,ID,7501055305629,Sprite Lima limon 600ml NR,11,1,1,24.5,7.1,55,2.5,110,84,RYX_BCO_Refrescos-CF_(3.5)ID,0,1,20250505221244100,20250505,,,1,7.1,,,1
CLA,CF,Refrescos,opt_x_lego,10MON,3.5,ID,7501055305629,Sprite Lima limon 600ml NR,12,1,1,24.5,7.1,55,2.5,110,115.5,10MON_BCO_Refrescos-CF_(3.5)ID,0,1,20250505221244100,20250505,,,1,7.1,,,1
CLA,CF,Refrescos,opt_x_lego,RYX,4.5,ID,7501055305629,Sprite Lima limon 600ml NR,11,4,1,24.5,7.1,55,2.5,110,84,RYX_CLA_Refrescos-CF_(4.5)ID,0,1,20250505221244100,20250505,,,1,7.1,,,1
HRN,CF,Refrescos,opt_x_lego,10MON,3.5,ID,7501055305629,Sprite Lima limon 600ml NR,12,1,1,24.5,7.1,55,2.5,110,115.5,10MON_BCO_Refrescos-CF_(3.5)ID,0,1,20250505221244100,20250505,,,1,7.1,,,1
HRN,CF,Refrescos,opt_x_lego,10MON,4,DI,7501055305629,Sprite Lima limon 600ml NR,16,1,1,24.5,7.1,55,2.5,110,115.5,10MON_BCO_Refrescos-CF_(4)DI,0,1,20250505221244100,20250505,,,1,7.1,,,1
HRN,CF,Refrescos,opt_x_lego,RYX,4.5,ID,7501055305629,Sprite Lima limon 600ml NR,11,2,1,24.5,7.1,55,2.5,110,84,RYX_CLA_Refrescos-CF_(4.5)ID,0,1,20250505221244100,20250505,,,1,7.1,,,1
HRN,CF,Refrescos,opt_x_lego,10MON,3.5,DI,7501055305629,Sprite Lima limon 600ml NR,10,6,1,24.5,7.1,55,2.5,55,115.5,10MON_BCO_Refrescos-CF_(3.5)DI,0,1,20250505221244100,20250505,,,1,7.1,,,1
HRN,CF,Refrescos,opt_x_lego,10MON,5,ID,7501055305629,Sprite Lima limon 600ml NR,10,7,1,24.5,7.1,55,2.5,55,115.5,10MON_BCO_Refrescos-CF_(5)ID,0,1,20250505221244100,20250505,,,1,7.1,,,1
HRN,CF,Refrescos,opt_x_lego,RYX,3.5,DI,7501055305629,Sprite Lima limon 600ml NR,9,3,1,24.5,7.1,55,2.5,55,84,RYX_BCO_Refrescos-CF_(3.5)DI,0,1,20250505221244100,20250505,,,1,7.1,,,1
HRN,CF,Refrescos,opt_x_lego,10MON,4,ID,7501055305629,Sprite Lima limon 600ml NR,10,2,1,24.5,7.1,55,2.5,55,115.5,10MON_BCO_Refrescos-CF_(4)ID,0,1,20250505221244100,20250505,,,1,7.1,,,1
HRN,CF,Refrescos,opt_x_lego,RYX,4,ID,7501055305629,Sprite Lima limon 600ml NR,9,3,1,24.5,7.1,55,2.5,55,84,RYX_BCO_Refrescos-CF_(4)ID,0,1,20250505221244100,20250505,,,1,7.1,,,1
HRN,CF,Refrescos,opt_x_lego,RYX,4.5,DI,7501055305629,Sprite Lima limon 600ml NR,15,2,1,24.5,7.1,55,2.5,110,84,RYX_CLA_Refrescos-CF_(4.5)DI,0,1,20250505221244100,20250505,,,1,7.1,,,1
HRN,CF,Refrescos,opt_x_lego,10MON,3,ID,7501055305629,Sprite Lima limon 600ml NR,9,1,1,24.5,7.1,55,2.5,55,84,10MON_BCO_Refrescos-CF_(3)ID,0,1,20250505221244100,20250505,,,1,7.1,,,1
HRN,CF,Refrescos,opt_x_lego,RYX,5,DI,7501055305629,Sprite Lima limon 600ml NR,15,3,1,24.5,7.1,55,2.5,110,84,RYX_CLA_Refrescos-CF_(5)DI,0,1,20250505221244100,20250505,,,1,7.1,,,1
HRN,CF,Refrescos,opt_x_lego,10MON,4.5,ID,7501055305629,Sprite Lima limon 600ml NR,12,3,1,24.5,7.1,55,2.5,110,115.5,10MON_BCO_Refrescos-CF_(4.5)ID,0,1,20250505221244100,20250505,,,1,7.1,,,1
HRN,CF,Refrescos,opt_x_lego,10MON,5,DI,7501055305629,Sprite Lima limon 600ml NR,22,1,1,24.5,7.1,55,2.5,165,115.5,10MON_BCO_Refrescos-CF_(5)DI,0,1,20250505221244100,20250505,,,1,7.1,,,1
HRN,CF,Refrescos,opt_x_lego,RYX,3.5,ID,7501055305629,Sprite Lima limon 600ml NR,11,1,1,24.5,7.1,55,2.5,110,84,RYX_BCO_Refrescos-CF_(3.5)ID,0,1,20250505221244100,20250505,,,1,7.1,,,1
HRN,CF,Refrescos,opt_x_lego,10MON,4.5,DI,7501055305629,Sprite Lima limon 600ml NR,16,1,1,24.5,7.1,55,2.5,110,115.5,10MON_BCO_Refrescos-CF_(4.5)DI,0,1,20250505221244100,20250505,,,1,7.1,,,1
HRN,CF,Refrescos,opt_x_lego,RYX,4,DI,7501055305629,Sprite Lima limon 600ml NR,16,1,1,24.5,7.1,55,2.5,110,115.5,RYX_BCO_Refrescos-CF_(4)DI,0,1,20250505221244100,20250505,,,1,7.1,,,1
HRN,CF,Refrescos,opt_x_lego,10MON,3,DI,7501055305629,Sprite Lima limon 600ml NR,9,4,1,24.5,7.1,55,2.5,55,84,10MON_BCO_Refrescos-CF_(3)DI,0,1,20250505221244100,20250505,,,1,7.1,,,1
HRN,CF,Refrescos,opt_x_lego,RYX,3,DI,7501055305629,Sprite Lima limon 600ml NR,9,4,1,24.5,7.1,55,2.5,55,84,RYX_HRN_Refrescos-CF_(3)DI,0,1,20250505221244100,20250505,,,1,7.1,,,1
HRN,CF,Refrescos,opt_x_lego,RYX,5,ID,7501055305629,Sprite Lima limon 600ml NR,15,1,1,24.5,7.1,55,2.5,110,84,RYX_CLA_Refrescos-CF_(5)ID,0,1,20250505221244100,20250505,,,1,7.1,,,1
BCO,CF,Refrescos,opt_x_lego,10MON,4,DI,7501055305704,Refresco Coca-Cola 500 ml botella Retornable:light,3,2,1,28.5,6.6,55,2.5,0,84,10MON_BCO_Refrescos-CF_(4)DI,0,1,20250505221244100,20250505,,,1,6.6,,,1
BCO,CF,Refrescos,opt_x_lego,10MON,3,ID,7501055305704,Refresco Coca-Cola 500 ml botella Retornable:light,15,3,2,28.5,6.6,55,2.5,110,84,10MON_BCO_Refrescos-CF_(3)ID,0,1,20250505221244100,20250505,,,1,6.6,,,1
BCO,CF,Refrescos,opt_x_lego,10MON,4,ID,7501055305704,Refresco Coca-Cola 500 ml botella Retornable:light,21,2,1,28.5,6.6,55,2.5,165,84,10MON_BCO_Refrescos-CF_(4)ID,0,1,20250505221244100,20250505,,,1,6.6,,,1
BCO,CF,Refrescos,opt_x_lego,10MON,5,DI,7501055305704,Refresco Coca-Cola 500 ml botella Retornable:light,3,2,1,28.5,6.6,55,2.5,0,84,10MON_BCO_Refrescos-CF_(5)DI,0,1,20250505221244100,20250505,,,1,6.6,,,1
BCO,CF,Refrescos,opt_x_lego,10MON,5,ID,7501055305704,Refresco Coca-Cola 500 ml botella Retornable:light,27,2,1,28.5,6.6,55,2.5,220,84,10MON_BCO_Refrescos-CF_(5)ID,0,1,20250505221244100,20250505,,,1,6.6,,,1
BCO,CF,Refrescos,opt_x_lego,10MON,3,DI,7501055305704,Refresco Coca-Cola 500 ml botella Retornable:light,3,3,2,28.5,6.6,55,2.5,0,84,10MON_BCO_Refrescos-CF_(3)DI,0,1,20250505221244100,20250505,,,1,6.6,,,1
CLA,CF,Refrescos,opt_x_lego,10MON,4.5,DI,7501055305704,Refresco Coca-Cola 500 ml botella Retornable:light,3,2,1,28.5,6.6,55,2.5,0,84,10MON_BCO_Refrescos-CF_(4.5)DI,0,1,20250505221244100,20250505,,,1,6.6,,,1
CLA,CF,Refrescos,opt_x_lego,10MON,5,ID,7501055305704,Refresco Coca-Cola 500 ml botella Retornable:light,27,2,1,28.5,6.6,55,2.5,220,84,10MON_BCO_Refrescos-CF_(5)ID,0,1,20250505221244100,20250505,,,1,6.6,,,1
CLA,CF,Refrescos,opt_x_lego,10MON,3,ID,7501055305704,Refresco Coca-Cola 500 ml botella Retornable:light,15,3,1,28.5,6.6,55,2.5,110,84,10MON_BCO_Refrescos-CF_(3)ID,0,1,20250505221244100,20250505,,,1,6.6,,,1
CLA,CF,Refrescos,opt_x_lego,10MON,3,DI,7501055305704,Refresco Coca-Cola 500 ml botella Retornable:light,3,3,1,28.5,6.6,55,2.5,0,84,10MON_BCO_Refrescos-CF_(3)DI,0,1,20250505221244100,20250505,,,1,6.6,,,1
CLA,CF,Refrescos,opt_x_lego,10MON,4,ID,7501055305704,Refresco Coca-Cola 500 ml botella Retornable:light,21,2,1,28.5,6.6,55,2.5,165,84,10MON_BCO_Refrescos-CF_(4)ID,0,1,20250505221244100,20250505,,,1,6.6,,,1
CLA,CF,Refrescos,opt_x_lego,10MON,4,DI,7501055305704,Refresco Coca-Cola 500 ml botella Retornable:light,3,2,1,28.5,6.6,55,2.5,0,84,10MON_BCO_Refrescos-CF_(4)DI,0,1,20250505221244100,20250505,,,1,6.6,,,1
HRN,CF,Refrescos,opt_x_lego,10MON,3,ID,7501055305704,Refresco Coca-Cola 500 ml botella Retornable:light,15,4,1,28.5,6.6,55,2.5,110,84,10MON_BCO_Refrescos-CF_(3)ID,0,1,20250505221244100,20250505,,,1,6.6,,,1
HRN,CF,Refrescos,opt_x_lego,10MON,5,ID,7501055305704,Refresco Coca-Cola 500 ml botella Retornable:light,27,2,1,28.5,6.6,55,2.5,220,84,10MON_BCO_Refrescos-CF_(5)ID,0,1,20250505221244100,20250505,,,1,6.6,,,1
HRN,CF,Refrescos,opt_x_lego,10MON,3.5,DI,7501055305704,Refresco Coca-Cola 500 ml botella Retornable:light,3,2,1,28.5,6.6,55,2.5,0,84,10MON_BCO_Refrescos-CF_(3.5)DI,0,1,20250505221244100,20250505,,,1,6.6,,,1
HRN,CF,Refrescos,opt_x_lego,10MON,4.5,ID,7501055305704,Refresco Coca-Cola 500 ml botella Retornable:light,23,2,1,28.5,6.6,55,2.5,220,84,10MON_BCO_Refrescos-CF_(4.5)ID,0,1,20250505221244100,20250505,,,1,6.6,,,1
HRN,CF,Refrescos,opt_x_lego,10MON,3,DI,7501055305704,Refresco Coca-Cola 500 ml botella Retornable:light,3,2,1,28.5,6.6,55,2.5,0,84,10MON_BCO_Refrescos-CF_(3)DI,0,1,20250505221244100,20250505,,,1,6.6,,,1
HRN,CF,Refrescos,opt_x_lego,10MON,3.5,ID,7501055305704,Refresco Coca-Cola 500 ml botella Retornable:light,17,3,1,28.5,6.6,55,2.5,165,84,10MON_BCO_Refrescos-CF_(3.5)ID,0,1,20250505221244100,20250505,,,1,6.6,,,1
HRN,CF,Refrescos,opt_x_lego,10MON,4,DI,7501055305704,Refresco Coca-Cola 500 ml botella Retornable:light,3,2,1,28.5,6.6,55,2.5,0,84,10MON_BCO_Refrescos-CF_(4)DI,0,1,20250505221244100,20250505,,,1,6.6,,,1
HRN,CF,Refrescos,opt_x_lego,10MON,4,ID,7501055305704,Refresco Coca-Cola 500 ml botella Retornable:light,21,2,1,28.5,6.6,55,2.5,165,84,10MON_BCO_Refrescos-CF_(4)ID,0,1,20250505221244100,20250505,,,1,6.6,,,1
HRN,CF,Refrescos,opt_x_lego,10MON,4.5,DI,7501055305704,Refresco Coca-Cola 500 ml botella Retornable:light,3,2,1,28.5,6.6,55,2.5,0,84,10MON_BCO_Refrescos-CF_(4.5)DI,0,1,20250505221244100,20250505,,,1,6.6,,,1
HRN,CF,Refrescos,opt_x_lego,10MON,5,DI,7501055305704,Refresco Coca-Cola 500 ml botella Retornable:light,3,2,1,28.5,6.6,55,2.5,0,84,10MON_BCO_Refrescos-CF_(5)DI,0,1,20250505221244100,20250505,,,1,6.6,,,1
BCO,CF,Refrescos,opt_x_lego,10MON,5,DI,7501055305742,Agua mineral Ciel 2 lt botella No Retornable,25,4,1,34.6,10.1,55,2.5,220,0,10MON_BCO_Refrescos-CF_(5)DI,0,1,20250505221244100,20250505,,,1,10.1,,,1
BCO,CF,Refrescos,opt_x_lego,10MON,5,ID,7501055305742,Agua mineral Ciel 2 lt botella No Retornable,1,2,1,34.6,10.1,55,2.5,0,0,10MON_BCO_Refrescos-CF_(5)ID,0,1,20250505221244100,20250505,,,1,10.1,,,1
CLA,CF,Refrescos,opt_x_lego,10MON,5,ID,7501055305742,Agua mineral Ciel 2 lt botella No Retornable,1,2,1,34.6,10.1,55,2.5,0,0,10MON_BCO_Refrescos-CF_(5)ID,0,1,20250505221244100,20250505,,,1,10.1,,,1
HRN,CF,Refrescos,opt_x_lego,10MON,5,DI,7501055305742,Agua mineral Ciel 2 lt botella No Retornable,25,3,1,34.6,10.1,55,2.5,220,0,10MON_BCO_Refrescos-CF_(5)DI,0,1,20250505221244100,20250505,,,1,10.1,,,1
HRN,CF,Refrescos,opt_x_lego,10MON,5,ID,7501055305742,Agua mineral Ciel 2 lt botella No Retornable,1,2,1,34.6,10.1,55,2.5,0,0,10MON_BCO_Refrescos-CF_(5)ID,0,1,20250505221244100,20250505,,,1,10.1,,,1
HRN,CF,Refrescos,opt_x_lego,10MON,5,DI,7501055307043,Refresco Coca-Cola 4 pack 600 ml:regular,9,1,1,14,14,55,2.5,55,84,10MON_BCO_Refrescos-CF_(5)DI,0,1,20250505221244100,20250505,,,1,14,,,1
HRN,CF,Refrescos,opt_x_lego,10MON,3,ID,7501055307043,Refresco Coca-Cola 4 pack 600 ml:regular,15,1,1,14,14,55,2.5,110,84,10MON_BCO_Refrescos-CF_(3)ID,0,1,20250505221244100,20250505,,,1,14,,,1
HRN,CF,Refrescos,opt_x_lego,RYX,5,DI,7501055307043,Refresco Coca-Cola 4 pack 600 ml:regular,9,3,1,14,14,55,2.5,55,84,RYX_CLA_Refrescos-CF_(5)DI,0,1,20250505221244100,20250505,,,1,14,,,1
HRN,CF,Refrescos,opt_x_lego,10MON,3.5,DI,7501055307043,Refresco Coca-Cola 4 pack 600 ml:regular,3,3,1,14,14,55,2.5,0,84,10MON_BCO_Refrescos-CF_(3.5)DI,0,1,20250505221244100,20250505,,,1,14,,,1
HRN,CF,Refrescos,opt_x_lego,10MON,4,ID,7501055307043,Refresco Coca-Cola 4 pack 600 ml:regular,15,4,1,14,14,55,2.5,110,84,10MON_BCO_Refrescos-CF_(4)ID,0,1,20250505221244100,20250505,,,1,14,,,1
HRN,CF,Refrescos,opt_x_lego,10MON,3,DI,7501055307043,Refresco Coca-Cola 4 pack 600 ml:regular,3,4,1,14,14,55,2.5,0,84,10MON_BCO_Refrescos-CF_(3)DI,0,1,20250505221244100,20250505,,,1,14,,,1
HRN,CF,Refrescos,opt_x_lego,10MON,3.5,ID,7501055307043,Refresco Coca-Cola 4 pack 600 ml:regular,17,1,1,14,14,55,2.5,165,84,10MON_BCO_Refrescos-CF_(3.5)ID,0,1,20250505221244100,20250505,,,1,14,,,1
HRN,CF,Refrescos,opt_x_lego,10MON,4,DI,7501055307043,Refresco Coca-Cola 4 pack 600 ml:regular,9,1,1,14,14,55,2.5,55,84,10MON_BCO_Refrescos-CF_(4)DI,0,1,20250505221244100,20250505,,,1,14,,,1
HRN,CF,Refrescos,opt_x_lego,RYX,4,DI,7501055307043,Refresco Coca-Cola 4 pack 600 ml:regular,9,2,1,14,14,55,2.5,55,84,RYX_BCO_Refrescos-CF_(4)DI,0,1,20250505221244100,20250505,,,1,14,,,1
HRN,CF,Refrescos,opt_x_lego,RYX,3,DI,7501055307043,Refresco Coca-Cola 4 pack 600 ml:regular,3,4,1,14,14,55,2.5,0,84,RYX_HRN_Refrescos-CF_(3)DI,0,1,20250505221244100,20250505,,,1,14,,,1
HRN,CF,Refrescos,opt_x_lego,RYX,3.5,DI,7501055307043,Refresco Coca-Cola 4 pack 600 ml:regular,3,4,1,14,14,55,2.5,0,84,RYX_BCO_Refrescos-CF_(3.5)DI,0,1,20250505221244100,20250505,,,1,14,,,1
HRN,CF,Refrescos,opt_x_lego,RYX,4.5,DI,7501055307043,Refresco Coca-Cola 4 pack 600 ml:regular,9,1,1,14,14,55,2.5,55,84,RYX_CLA_Refrescos-CF_(4.5)DI,0,1,20250505221244100,20250505,,,1,14,,,1
